Domain Name,Domain Type,Agency,City,State
CITYOFALAMEDACA.GOV,City,Non-Federal Agency,Alameda,CA
CITYOFALBIONMI.GOV,City,Non-Federal Agency,albion,MI
CITYOFALCOA-TN.GOV,City,Non-Federal Agency,Alcoa,TN
CITYOFALGOODTN.GOV,City,Non-Federal Agency,Algood,TN
CITYOFALMAGA.GOV,City,Non-Federal Agency,Alma,GA
CITYOFAUBURNWA.GOV,City,Non-Federal Agency,Auburn,WA
CITYOFBELOITWI.GOV,City,Non-Federal Agency,Beloit,WI
CITYOFBENTONHARBORMI.GOV,City,Non-Federal Agency,Benton Harbor,MI
CITYOFBLUERIDGEGA.GOV,City,Non-Federal Agency,Blue Ridge,GA
CITYOFBOSTON.GOV,City,Non-Federal Agency,Boston,MA
CITYOFBOWIEMD.GOV,City,Non-Federal Agency,Bowie,MD
CITYOFBOWMANGA.GOV,City,Non-Federal Agency,Bowman,GA
CITYOFBRUNSWICK-GA.GOV,City,Non-Federal Agency,Brunswick,GA
CITYOFBURTON-TX.GOV,City,Non-Federal Agency,Burton,TX
CITYOFCANALFULTON-OH.GOV,City,Non-Federal Agency,Canal Fulton,OH
CITYOFCAYCE-SC.GOV,City,Non-Federal Agency,Cayce,SC
CITYOFCHAMPAIGN-IL.GOV,City,Non-Federal Agency,Champaign,IL
CITYOFCHAMPAIGNIL.GOV,City,Non-Federal Agency,Champaign,IL
CITYOFCHETEK-WI.GOV,City,Non-Federal Agency,Chetek,WI
CITYOFCLAYTONGA.GOV,City,Non-Federal Agency,Clayton,GA
CITYOFCODY-WY.GOV,City,Non-Federal Agency,Cody,WY
CITYOFCONWAY-AR.GOV,City,Non-Federal Agency,Conway,AR
CITYOFCOWETA-OK.GOV,City,Non-Federal Agency,Coweta,OK
CITYOFCREEDMOORTX.GOV,City,Non-Federal Agency,Creedmoor,TX
CITYOFCRISFIELD-MD.GOV,City,Non-Federal Agency,Crisfield,MD
CITYOFCUDAHYCA.GOV,City,Non-Federal Agency,Cudahy,CA
CITYOFDALTON-GA.GOV,City,Non-Federal Agency,Dalton,GA
CITYOFDEERLODGEMT.GOV,City,Non-Federal Agency,Deer Lodge,MT
CITYOFDOUGLASGA.GOV,City,Non-Federal Agency,Douglas,GA
CITYOFDUNBARWV.GOV,City,Non-Federal Agency,Dunbar,WV
CITYOFDUPONTWA.GOV,City,Non-Federal Agency,DuPont,WA
CITYOFEUDORAKS.GOV,City,Non-Federal Agency,Eudora,KS
CITYOFFARGO-ND.GOV,City,Non-Federal Agency,Fargo,ND
CITYOFFARMERSVILLE-CA.GOV,City,Non-Federal Agency,Farmersville,CA
CITYOFFARMINGTON-AR.GOV,City,Non-Federal Agency,Farmington,AR
CITYOFFOLKSTON-GA.GOV,City,Non-Federal Agency,Folkston,GA
CITYOFGAFFNEY-SC.GOV,City,Non-Federal Agency,Gaffney,SC
CITYOFGALENAPARK-TX.GOV,City,Non-Federal Agency,Galena Park,TX
CITYOFGRAVETTE-AR.GOV,City,Non-Federal Agency,Gravette,AR
CITYOFGROTON-CT.GOV,City,Non-Federal Agency,Groton,CT
CITYOFGROVEOK.GOV,City,Non-Federal Agency,Grove,OK
CITYOFGUNNISON-CO.GOV,City,Non-Federal Agency,Gunnison,CO
CITYOFHAMPTON-GA.GOV,City,Non-Federal Agency,Hampton,GA
CITYOFHARRISON-MI.GOV,City,Non-Federal Agency,Harrison,MI
CITYOFHAYWARD-CA.GOV,City,Non-Federal Agency,Hayward,CA
CITYOFHAYWARDWI.GOV,City,Non-Federal Agency,Hayward,WI
CITYOFHIRAMGA.GOV,City,Non-Federal Agency,HIRAM,GA
CITYOFHOKAH-MN.GOV,City,Non-Federal Agency,Hokah,MN
CITYOFHOLYOKE-CO.GOV,City,Non-Federal Agency,Holyoke,CO
CITYOFHOMER-AK.GOV,City,Non-Federal Agency,Homer,AK
CITYOFHONDO-TX.GOV,City,Non-Federal Agency,Hondo,TX
CITYOFHOUSTON.GOV,City,Non-Federal Agency,Houston,TX
CITYOFHUBBARD-OH.GOV,City,Non-Federal Agency,Hubbard,OH
CITYOFHUMBLE-TX.GOV,City,Non-Federal Agency,Humble,TX
CITYOFHUMBLETX.GOV,City,Non-Federal Agency,Humble,TX
CITYOFHUNTSVILLETX.GOV,City,Non-Federal Agency,Huntsville,TX
CITYOFIRONDALEAL.GOV,City,Non-Federal Agency,Irondale,AL
CITYOFKEYWEST-FL.GOV,City,Non-Federal Agency,Key West,FL
CITYOFKINGMAN.GOV,City,Non-Federal Agency,Kingman,AZ
CITYOFKINGSBURG-CA.GOV,City,Non-Federal Agency,Kingsburg,CA
CITYOFLACRESCENT-MN.GOV,City,Non-Federal Agency,La Crescent,MN
CITYOFLADUE-MO.GOV,City,Non-Federal Agency,Ladue,MO
CITYOFLAGRANGEMO.GOV,City,Non-Federal Agency,LaGrange,MO
CITYOFLAHABRA-CA.GOV,City,Non-Federal Agency,LA HABRA,CA
CITYOFLAPORTEIN.GOV,City,Non-Federal Agency,La Porte,IN
CITYOFLINDALETX.GOV,City,Non-Federal Agency,LINDALE,TX
CITYOFLISBON-IA.GOV,City,Non-Federal Agency,Lisbon,IA
CITYOFLUBBOCKTX.GOV,City,Non-Federal Agency,Lubbock,TX
CITYOFMACON-MO.GOV,City,Non-Federal Agency,Macon,MO
CITYOFMADISONWI.GOV,City,Non-Federal Agency,Madison,WI
CITYOFMARIONIL.GOV,City,Non-Federal Agency,Marion,IL
CITYOFMARIONWI.GOV,City,Non-Federal Agency,MARION,WI
CITYOFMATTAWA-WA.GOV,City,Non-Federal Agency,Mattawa,WA
CITYOFMCCAYSVILLEGA.GOV,City,Non-Federal Agency,McCaysville,GA
CITYOFMENASHA-WI.GOV,City,Non-Federal Agency,Menasha,WI
CITYOFMETTERGA.GOV,City,Non-Federal Agency,Metter,GA
CITYOFMIDLANDMI.GOV,City,Non-Federal Agency,Midland,MI
CITYOFMILLBROOK-AL.GOV,City,Non-Federal Agency,Millbrook,AL
CITYOFMILLENGA.GOV,City,Non-Federal Agency,Millen,GA
CITYOFMONONGAHELA-PA.GOV,City,Non-Federal Agency,Monongahela,PA
CITYOFMONTGOMERY-WV.GOV,City,Non-Federal Agency,Montgomery,WV
CITYOFMORROWGA.GOV,City,Non-Federal Agency,Morrow,GA
CITYOFMTVERNON-IA.GOV,City,Non-Federal Agency,Mount Vernon,IA
CITYOFNANTICOKE-PA.GOV,City,Non-Federal Agency,Nanticoke,PA
CITYOFNEWBURGH-NY.GOV,City,Non-Federal Agency,Newburgh,NY
CITYOFNORMANDY.GOV,City,Non-Federal Agency,St. Louis,MO
CITYOFNOVI-MI.GOV,City,Non-Federal Agency,Novi,MI
CITYOFOMAHA-NE.GOV,City,Non-Federal Agency,Omaha,NE
CITYOFPACIFICWA.GOV,City,Non-Federal Agency,Pacific,WA
CITYOFPARISTN.GOV,City,Non-Federal Agency,Paris,TN
CITYOFPARMA-OH.GOV,City,Non-Federal Agency,Parma,OH
CITYOFPASSAICNJ.GOV,City,Non-Federal Agency,Passaic,NJ
CITYOFPATASKALAOHIO.GOV,City,Non-Federal Agency,Pataskala,OH
CITYOFPATTERSONLA.GOV,City,Non-Federal Agency,Patterson,LA
CITYOFPHOENIX.GOV,City,Non-Federal Agency,Phoenix,AZ
CITYOFPIGEONFORGETN.GOV,City,Non-Federal Agency,Pigeon Forge,TN
CITYOFPLAINVILLE-KS.GOV,City,Non-Federal Agency,Plainville,KS
CITYOFPLATTSBURGH-NY.GOV,City,Non-Federal Agency,Plattsburgh,NY
CITYOFPLEASANTONCA.GOV,City,Non-Federal Agency,Pleasanton,CA
CITYOFPORTLANDTN.GOV,City,Non-Federal Agency,Portland,TN
CITYOFREDMOND.GOV,City,Non-Federal Agency,Redmond,WA
CITYOFRINGGOLDGA.GOV,City,Non-Federal Agency,Ringgold,GA
CITYOFROCHESTER.GOV,City,Non-Federal Agency,Rochester,NY
CITYOFROCKHILLSC.GOV,City,Non-Federal Agency,Rock Hill,SC
CITYOFROCKPORT-IN.GOV,City,Non-Federal Agency,Rockport,IN
CITYOFSALEMNJ.GOV,City,Non-Federal Agency,Salem,NJ
CITYOFSANAUGUSTINETX.GOV,City,Non-Federal Agency,San Augustine,TX
CITYOFSANTEECA.GOV,City,Non-Federal Agency,Santee,CA
CITYOFSARASOTAFL.GOV,City,Non-Federal Agency,Sarasota,FL
CITYOFSEATTLE.GOV,City,Non-Federal Agency,Seattle,WA
CITYOFSEMMESAL.GOV,City,Non-Federal Agency,Semmes,AL
CITYOFSEWARDNE.GOV,City,Non-Federal Agency,Seward,NE
CITYOFSNOQUALMIEWA.GOV,City,Non-Federal Agency,Snoqualmie,WA
CITYOFSOUTHFULTONGA.GOV,City,Non-Federal Agency,Atlanta,GA
CITYOFSPARTANBURG-SC.GOV,City,Non-Federal Agency,Spartanburg,SC
CITYOFSPENCEROK.GOV,City,Non-Federal Agency,Spencer,OK
CITYOFSTOCKBRIDGE-GA.GOV,City,Non-Federal Agency,Stockbridge,GA
CITYOFSUNRISEFL.GOV,City,Non-Federal Agency,Sunrise,FL
CITYOFSUNRISEFLORIDA.GOV,City,Non-Federal Agency,Sunrise,FL
CITYOFTITUSVILLEPA.GOV,City,Non-Federal Agency,Titusville,PA
CITYOFTORRANCECA.GOV,City,Non-Federal Agency,Torrance,CA
CITYOFTYLERTX.GOV,City,Non-Federal Agency,Tyler,TX
CITYOFWARRENPA.GOV,City,Non-Federal Agency,Warren,PA
CITYOFWASHINGTONGA.GOV,City,Non-Federal Agency,Washington,GA
CITYOFWEATHERBYLAKE-MO.GOV,City,Non-Federal Agency,Weatherby Lake,MO
CITYOFWESTONLAKES-TX.GOV,City,Non-Federal Agency,Fulshear,TX
CITYOFWEYAUWEGA-WI.GOV,City,Non-Federal Agency,Weyauwega,WI
CITYOFWOODBURYGA.GOV,City,Non-Federal Agency,Woodbury,GA
CITYOFWORLANDWY.GOV,City,Non-Federal Agency,Worland,WY
CITYOFYUKONOK.GOV,City,Non-Federal Agency,Yukon,OK
CLARIONIOWA.GOV,City,Non-Federal Agency,Clarion,IA
CLARKSTONGA.GOV,City,Non-Federal Agency,Clarkston,GA
CLARKSVILLEAR.GOV,City,Non-Federal Agency,Clarksville,AR
CLAYTONMO.GOV,City,Non-Federal Agency,Clayton,MO
CLAYTONNC.GOV,City,Non-Federal Agency,Clayton,NC
CLEARLAKE-WI.GOV,City,Non-Federal Agency,Clear Lake,WI
CLEARLAKESHORES-TX.GOV,City,Non-Federal Agency,Clear Lake Shores,TX
CLEARSPRINGMD.GOV,City,Non-Federal Agency,Clear Spring,MD
CLERMONTFL.GOV,City,Non-Federal Agency,Clermont,FM
CLEVELAND-OH.GOV,City,Non-Federal Agency,Cleveland,OH
CLEVELANDOHIO.GOV,City,Non-Federal Agency,Cleveland,OH
CLEVELANDTN.GOV,City,Non-Federal Agency,Cleveland,TN
CLEVELANDWI.GOV,City,Non-Federal Agency,Cleveland,WI
CLEWISTON-FL.GOV,City,Non-Federal Agency,Clewiston,FL
CLIFFSIDEPARKNJ.GOV,City,Non-Federal Agency,Cliffside Park,NJ
CLIFTONFORGEVA.GOV,City,Non-Federal Agency,Clifton Forge,VA
CLIFTONVA.GOV,City,Non-Federal Agency,Clifton,VA
CLINTONMA.GOV,City,Non-Federal Agency,Clinton,MA
CLINTONNJ.GOV,City,Non-Federal Agency,New Jersey,NJ
CLINTONOK.GOV,City,Non-Federal Agency,Clinton,OK
CLINTONTOWNSHIP-MI.GOV,City,Non-Federal Agency,Clinton Township,MI
CLOQUETMN.GOV,City,Non-Federal Agency,Cloquet,MN
CLYDEPARKMT.GOV,City,Non-Federal Agency,Clyde Park,MT
CMSDCA.GOV,City,Non-Federal Agency,Costa Mesa,CA
COALCITY-IL.GOV,City,Non-Federal Agency,Coal City,IL
COALRUNKY.GOV,City,Non-Federal Agency,Pikeville,KY
COHOES-NY.GOV,City,Non-Federal Agency,Cohoes,NY
COLCHESTERCT.GOV,City,Non-Federal Agency,Colchester,CT
COLCHESTERVT.GOV,City,Non-Federal Agency,Colchester,VT
COLDSPRINGKY.GOV,City,Non-Federal Agency,COLD SPRING,KY
COLDSPRINGNY.GOV,City,Non-Federal Agency,Cold Spring ,NY
COLFAX-CA.GOV,City,Non-Federal Agency,Colfax,CA
COLLEGEDALETN.GOV,City,Non-Federal Agency,Collegedale,TN
COLLEGEPARKMD.GOV,City,Non-Federal Agency,College Park,MD
COLLEGEVILLE-PA.GOV,City,Non-Federal Agency,Collegeville,PA
COLLIERVILLETN.GOV,City,Non-Federal Agency,Collierville,TN
COLONIALHEIGHTSVA.GOV,City,Non-Federal Agency,Colonial Heights,VA
COLORADOSPRINGS.GOV,City,Non-Federal Agency,Colorado Springs,CO
COLRAIN-MA.GOV,City,Non-Federal Agency,Colrain,MA
COLTONCA.GOV,City,Non-Federal Agency,Colton,CA
COLUMBIAHEIGHTSMN.GOV,City,Non-Federal Agency,Columbia Heights,MN
COLUMBIANAOHIO.GOV,City,Non-Federal Agency,Columbiana,OH
COLUMBIASC.GOV,City,Non-Federal Agency,Columbia,SC
COLUMBIATN.GOV,City,Non-Federal Agency,Columbia,TN
COLUMBUS.GOV,City,Non-Federal Agency,Columbus,OH
COLUMBUSGA.GOV,City,Non-Federal Agency,Columbus,GA
COLUMBUSOH.GOV,City,Non-Federal Agency,Columbus,OH
COLUMBUSOHIO.GOV,City,Non-Federal Agency,Columbus,OH
COMMERCIALPOINTOHIO.GOV,City,Non-Federal Agency,Commercial Point,OH
COMO.GOV,City,Non-Federal Agency,Columbia,MO
COMSTOCKMI.GOV,City,Non-Federal Agency,Kalamazoo,MI
CONCORDMA.GOV,City,Non-Federal Agency,Concord,MA
CONCORDNC.GOV,City,Non-Federal Agency,Concord,NC
CONCORDNH.GOV,City,Non-Federal Agency,Concord,NH
CONCRETEWA.GOV,City,Non-Federal Agency,Concrete,WA
CONNEAUTOHIO.GOV,City,Non-Federal Agency,Conneaut,OH
CONNERSVILLEIN.GOV,City,Non-Federal Agency,Connersville,IN
CONOVERNC.GOV,City,Non-Federal Agency,Conover,NC
CONYERSGA.GOV,City,Non-Federal Agency,Conyers,GA
COOKEVILLE-TN.GOV,City,Non-Federal Agency,Cookeville,TN
COONRAPIDSMN.GOV,City,Non-Federal Agency,Coon Rapids,MN
COPPELLTX.GOV,City,Non-Federal Agency,Coppell,TX
COPPERASCOVETX.GOV,City,Non-Federal Agency,Copperas Cove,TX
COR.GOV,City,Non-Federal Agency,Richardson,TX
CORALGABLES-FL.GOV,City,Non-Federal Agency,Coral Gables,FL
CORALGABLESFL.GOV,City,Non-Federal Agency,Coral Gables,FL
CORBIN-KY.GOV,City,Non-Federal Agency,Corbin,KY
CORNINGAR.GOV,City,Non-Federal Agency,Corning,AR
CORNWALLNY.GOV,City,Non-Federal Agency,Cornwall,NY
CORONACA.GOV,City,Non-Federal Agency,Corona,CA
CORONADOCA.GOV,City,Non-Federal Agency,Coronado,CA
CORPUSCHRISTI-TX.GOV,City,Non-Federal Agency,Corpus Christi,TX
CORRALESNM.GOV,City,Non-Federal Agency,Corales,NM
CORRYPA.GOV,City,Non-Federal Agency,Corry,PA
CORUNNA-MI.GOV,City,Non-Federal Agency,Corunna,MI
CORVALLISOREGON.GOV,City,Non-Federal Agency,Corvallis,OR
CORYDON-IN.GOV,City,Non-Federal Agency,Corydon,IN
COSMOPOLISWA.GOV,City,Non-Federal Agency,Cosmopolis,WA
COSPRINGS.GOV,City,Non-Federal Agency,Colorado Springs,CO
COSTAMESACA.GOV,City,Non-Federal Agency,Costa Mesa,CA
COTTAGECITYMD.GOV,City,Non-Federal Agency,Cottage City,MD
COTTAGEGROVEMN.GOV,City,Non-Federal Agency,Cottage Grove,MN
COTTONWOODAZ.GOV,City,Non-Federal Agency,Cottonwood,AZ
COVENTRYRI.GOV,City,Non-Federal Agency,Coventry,RI
COVINACA.GOV,City,Non-Federal Agency,Covina,CA
COVINGTON-OH.GOV,City,Non-Federal Agency,COVINGTON ,OH
COVINGTONKY.GOV,City,Non-Federal Agency,Covington,KY
COVINGTONWA.GOV,City,Non-Federal Agency,Covington,WA
CRANBERRYISLES-ME.GOV,City,Non-Federal Agency,Islesford,ME
CRAWFORDSVILLE-IN.GOV,City,Non-Federal Agency,Crawfordsville,IN
CREDITRIVER-MN.GOV,City,Non-Federal Agency,Prior Lake,MN
CRESTONIOWA.GOV,City,Non-Federal Agency,Creston,IA
CREVECOEURMO.GOV,City,Non-Federal Agency,Creve Coeur,MO
CROSSROADSTX.GOV,City,Non-Federal Agency,Crossroads,TX
CROSSVILLETN.GOV,City,Non-Federal Agency,Crossville,TN
CROTONONHUDSON-NY.GOV,City,Non-Federal Agency,Croton-On-Hudson,NY
CRYSTALMN.GOV,City,Non-Federal Agency,Crystal,MN
CUBAASSESSORIL.GOV,City,Non-Federal Agency,Barrington,IL
CUBATWPIL.GOV,City,Non-Federal Agency,Barrington,IL
CUDAHY-WI.GOV,City,Non-Federal Agency,Cudahy,WI
CULLMANAL.GOV,City,Non-Federal Agency,CULLMAN,AL
CULPEPERVA.GOV,City,Non-Federal Agency,Culpeper,VA
CUMBERLANDMD.GOV,City,Non-Federal Agency,Cumberland,MD
CUMMINGTON-MA.GOV,City,Non-Federal Agency,Cummington,MA
CUTLERBAY-FL.GOV,City,Non-Federal Agency,Cutler Bay,FL
DACULAGA.GOV,City,Non-Federal Agency,Dacula,GA
DAHLONEGA-GA.GOV,City,Non-Federal Agency,Dahlonega,GA
DALHARTTX.GOV,City,Non-Federal Agency,Dalhart,TX
DALLAS-GA.GOV,City,Non-Federal Agency,Dallas,GA
DALLASCITYHALL-TX.GOV,City,Non-Federal Agency,Dallas,TX
DALLASGA.GOV,City,Non-Federal Agency,Dallas,GA
DALLASOR.GOV,City,Non-Federal Agency,Dallas,OR
DALLASOREGON.GOV,City,Non-Federal Agency,Dallas,OR
DALTON-MA.GOV,City,Non-Federal Agency,Dalton,MA
DANBURY-CT.GOV,City,Non-Federal Agency,Danbury,CT
DANDRIDGETN.GOV,City,Non-Federal Agency,Dandridge,TN
DANIABEACHFL.GOV,City,Non-Federal Agency,DANIA BEACH,FL
DANVERSMA.GOV,City,Non-Federal Agency,Danvers,MA
DANVILLE-VA.GOV,City,Non-Federal Agency,Danville,VA
DANVILLEVA.GOV,City,Non-Federal Agency,Danville,VA
DARIENCT.GOV,City,Non-Federal Agency,Darien,CT
DARIENIL.GOV,City,Non-Federal Agency,Darien,IL
DAUGHERTYTOWNSHIP-PA.GOV,City,Non-Federal Agency,New Brighton,PA
DAVIE-FL.GOV,City,Non-Federal Agency,Davie,FL
DAWSONVILLE-GA.GOV,City,Non-Federal Agency,Dawsonville,GA
DAYTON-ME.GOV,City,Non-Federal Agency,Dayton,ME
DAYTONOHIO.GOV,City,Non-Federal Agency,Dayton,OH
DAYTONOREGON.GOV,City,Non-Federal Agency,Dayton,OR
DECATUR-AL.GOV,City,Non-Federal Agency,Decatur,AL
DECATURIL.GOV,City,Non-Federal Agency,Decatur,IL
DECATURILLINOIS.GOV,City,Non-Federal Agency,Decatur,IL
DECATURTX.GOV,City,Non-Federal Agency,Decatur,TX
DEDHAM-MA.GOV,City,Non-Federal Agency,Dedham,MA
DEERFIELDBEACHFL.GOV,City,Non-Federal Agency,Deerfield Beach,FL
DEERFIELDMICHIGAN.GOV,City,Non-Federal Agency,Deerfield,MI
DEERPARK-OH.GOV,City,Non-Federal Agency,Deer Park,OH
DEERPARKTX.GOV,City,Non-Federal Agency,Deer Park,TX
DEKORRA-WI.GOV,City,Non-Federal Agency,Poynette,WI
DELAWARETOWNSHIPPA.GOV,City,Non-Federal Agency,Dingmans Ferry,PA
DELRAYBEACHFL.GOV,City,Non-Federal Agency,Delray Beach,FL
DELTAMI.GOV,City,Non-Federal Agency,Lansing,MI
DELTONAFL.GOV,City,Non-Federal Agency,Deltona,FL
DEMOPOLISAL.GOV,City,Non-Federal Agency,Demopolis,AL
DENVERCO.GOV,City,Non-Federal Agency,Denver,CO
DERBYCT.GOV,City,Non-Federal Agency,Derby,CT
DESMOINESWA.GOV,City,Non-Federal Agency,Des Moines,WA
DESOTOTEXAS.GOV,City,Non-Federal Agency,DeSoto,TX
DETROITMI.GOV,City,Non-Federal Agency,Detroit,MI
DEWITTAR.GOV,City,Non-Federal Agency,DeWitt,AR
DEXTERMI.GOV,City,Non-Federal Agency,Dexter,MI
DHAZ.GOV,City,Non-Federal Agency,Humboldt,AZ
DIAMONDBARCA.GOV,City,Non-Federal Agency,Diamond Bar,CA
DICKINSON-TX.GOV,City,Non-Federal Agency,Dickinson,TX
DICKINSONTEXAS.GOV,City,Non-Federal Agency,Dickinson,TX
DICKSONCITY-PA.GOV,City,Non-Federal Agency,Dickson City,PA
DIGHTON-MA.GOV,City,Non-Federal Agency,Dighton,MA
DISCOVERWAUKESHA-WI.GOV,City,Non-Federal Agency,Waukesha,WI
DONALDOREGON.GOV,City,Non-Federal Agency,Donald,OR
DONALDSONVILLE-LA.GOV,City,Non-Federal Agency,Donaldsonville,LA
DORAL-FL.GOV,City,Non-Federal Agency,Doral,FL
DORALPD-FL.GOV,City,Non-Federal Agency,Doral,FL
DOUGLASAZ.GOV,City,Non-Federal Agency,Douglas,AZ
DOUGLASVILLEGA.GOV,City,Non-Federal Agency,Douglasville,GA
DRACUTMA.GOV,City,Non-Federal Agency,Dracut,MA
DRUIDHILLSKY.GOV,City,Non-Federal Agency,Louisville,KY
DUBLIN-CA.GOV,City,Non-Federal Agency,Dublin,CA
DUBLINCA.GOV,City,Non-Federal Agency,Dublin,CA
DUBLINOHIOUSA.GOV,City,Non-Federal Agency,Dublin,OH
DUBOISPA.GOV,City,Non-Federal Agency,DuBois,PA
DUDLEYMA.GOV,City,Non-Federal Agency,Dudley,MA
DULUTHMN.GOV,City,Non-Federal Agency,Duluth,MN
DUMASTX.GOV,City,Non-Federal Agency,Dumas,TX
DUMFRIESVA.GOV,City,Non-Federal Agency,Dumfries,VA
DUMONTNJ.GOV,City,Non-Federal Agency,Dumont,NJ
DUNCANOK.GOV,City,Non-Federal Agency,Duncan,OK
DUNCANVILLETX.GOV,City,Non-Federal Agency,Duncanville,TX
DUNDEEVILLAGEMI.GOV,City,Non-Federal Agency,Dundee,MI
DUNELLEN-NJ.GOV,City,Non-Federal Agency,Dunellen,NJ
DUNMOREPA.GOV,City,Non-Federal Agency,Dunmore,PA
DUNSTABLE-MA.GOV,City,Non-Federal Agency,Dunstable,MA
DUNWOODYGA.GOV,City,Non-Federal Agency,Dunwoody,GA
DUPONTWA.GOV,City,Non-Federal Agency,DuPont,WA
DURHAMNC.GOV,City,Non-Federal Agency,Durham,NC
DUSHOREPA.GOV,City,Non-Federal Agency,Dushore,PA
DUTCHESSNY.GOV,City,Non-Federal Agency,Poughkeepsie,NY
DUVALLWA.GOV,City,Non-Federal Agency,Duvall,WA
DYERSBURGTN.GOV,City,Non-Federal Agency,Dyersburg,TN
EAGARAZ.GOV,City,Non-Federal Agency,Eagar,AZ
EAGLE-WI.GOV,City,Non-Federal Agency,Eagle,WI
EAGLELAKE-TX.GOV,City,Non-Federal Agency,Eagle Lake,TX
EASTBOROUGH-KS.GOV,City,Non-Federal Agency,Eastborough,KS
EASTCOVENTRY-PA.GOV,City,Non-Federal Agency,Pottstown,PA
EASTFISHKILLNY.GOV,City,Non-Federal Agency,Hopewell Junction,NY
EASTHAM-MA.GOV,City,Non-Federal Agency,Eastham,MA
EASTHAMPTONCT.GOV,City,Non-Federal Agency,East Hampton,CT
EASTHAMPTONMA.GOV,City,Non-Federal Agency,Easthampton,MA
EASTHAMPTONNY.GOV,City,Non-Federal Agency,Amagansett,NY
EASTHAMPTONVILLAGENY.GOV,City,Non-Federal Agency,East Hampton,NY
EASTHARTFORDCT.GOV,City,Non-Federal Agency,East Hartford,CT
EASTKINGSTONNH.GOV,City,Non-Federal Agency,East Kingston,NH
EASTLANDTEXAS.GOV,City,Non-Federal Agency,Eastland,TX
EASTLONGMEADOWMA.GOV,City,Non-Federal Agency,East Longmeadow,MA
EASTMOUNTAINTX.GOV,City,Non-Federal Agency,East Mountain,TX
EASTON-PA.GOV,City,Non-Federal Agency,Easton,PA
EASTONCT.GOV,City,Non-Federal Agency,Easton,CT
EASTONMD.GOV,City,Non-Federal Agency,Easton,MD
EASTORANGE-NJ.GOV,City,Non-Federal Agency,East ORange,NJ
EASTPALESTINE-OH.GOV,City,Non-Federal Agency,East Palestine,OH
EASTPORT-ME.GOV,City,Non-Federal Agency,Eastport,ME
EASTRIDGETN.GOV,City,Non-Federal Agency,East Ridge,TN
EASTTROYWI.GOV,City,Non-Federal Agency,East Troy,WI
EASTVALECA.GOV,City,Non-Federal Agency,Eastvale,CA
EASTWINDSOR-CT.GOV,City,Non-Federal Agency,Broad Brook,CT
EATONVILLE-WA.GOV,City,Non-Federal Agency,Eatonville,WA
EAUCLAIREVILLAGE-MI.GOV,City,Non-Federal Agency,Eau Claire,MI
EAUCLAIREWI.GOV,City,Non-Federal Agency,Eau Claire,WI
ECORSEMI.GOV,City,Non-Federal Agency,ECORSE,MI
EDDINGTONMAINE.GOV,City,Non-Federal Agency,Eddington,ME
EDENNY.GOV,City,Non-Federal Agency,Eden,NY
EDGEWATERFL.GOV,City,Non-Federal Agency,Edgewater,FL
EDGEWOOD-FL.GOV,City,Non-Federal Agency,Edgewood,FL
EDGEWOOD-NM.GOV,City,Non-Federal Agency,Edgewood,NM
EDGEWOODKY.GOV,City,Non-Federal Agency,Edgewood,KY
EDINAMN.GOV,City,Non-Federal Agency,Edina,MN
EDMONDS-WA.GOV,City,Non-Federal Agency,Edmonds,WA
EDMONDSWA.GOV,City,Non-Federal Agency,Edmonds,WA
EDMONSTONMD.GOV,City,Non-Federal Agency,Edmonston,MD
EGREMONT-MA.GOV,City,Non-Federal Agency,Egremont,MA
EHALERTCT.GOV,City,Non-Federal Agency,East Hartford,CT
EHAMPTONNY.GOV,City,Non-Federal Agency,East Hampton,NY
ELIZABETHTOWNKY.GOV,City,Non-Federal Agency,Elizabethtown,KY
ELKHARTLAKEWI.GOV,City,Non-Federal Agency,Elkhart Lake,WI
ELKOCITYNV.GOV,City,Non-Federal Agency,Elko,NV
ELKRIVERMN.GOV,City,Non-Federal Agency,Elk River,MN
ELKTONVA.GOV,City,Non-Federal Agency,Elkton,VA
ELKTOWNSHIPNJ.GOV,City,Non-Federal Agency,Monroeville,NJ
ELLAGO-TX.GOV,City,Non-Federal Agency,El Lago,TX
ELLIJAY-GA.GOV,City,Non-Federal Agency,Ellijay,GA
ELLINGTON-CT.GOV,City,Non-Federal Agency,Ellington,CT
ELLSWORTHMAINE.GOV,City,Non-Federal Agency,Ellsworth,ME
ELMIRAGEAZ.GOV,City,Non-Federal Agency,El Mirage,AZ
ELMONTECA.GOV,City,Non-Federal Agency,El Monte,CA
ELMWOODPLACE-OH.GOV,City,Non-Federal Agency,Cincinnati,OH
ELOYAZ.GOV,City,Non-Federal Agency,Eloy,AZ
ELPASOTEXAS.GOV,City,Non-Federal Agency,El Paso,TX
EMERALDBAY-TX.GOV,City,Non-Federal Agency,Bullard,TX
EMMITSBURGMD.GOV,City,Non-Federal Agency,Emmitsburg,MD
EMPORIA-KANSAS.GOV,City,Non-Federal Agency,Emporia,KS
ENCINITASCA.GOV,City,Non-Federal Agency,Encinitas,CA
ENCINITASCALIFORNIA.GOV,City,Non-Federal Agency,Encinitas,CA
ENFIELD-CT.GOV,City,Non-Federal Agency,Enfield,CT
ENGLEWOODCO.GOV,City,Non-Federal Agency,Englewood,CO
ENGLEWOODCOLORADO.GOV,City,Non-Federal Agency,Englewood,CO
ENNISTX.GOV,City,Non-Federal Agency,Ennis,TX
